Kidid,Sex,Treatment,Date,pen,week,bwtkg,Breed,weight,adg,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,RespYN,DiaYN,FeverYN,fever2yn,Total_HS,SickYN,sickhsyn,composite,ExYN10,trt0yn10,DIADis,TRT,TRT2
503051,D,Trt,8/3/2021,B5,5,2.9,S,10.8,0.171428571,0,0,2,0,1,1,103.8,1,0,1,0,4,1,1,1,0,0,8,TRT14,FOUR
503054,D,Con,7/20/2021,B5,3,4.2,S,9.4,0.085714286,0,0,2,0,1,1,103.9,1,0,1,0,4,1,1,1,0,1,8,CON14,FOUR
503060,D,Con,7/6/2021,B5,1,4,S,4.8,0.085714286,0,0,2,1,0,1,104.9,1,0,1,0,4,1,1,1,0,0,7,CON7,SEV
503080,D,Con,7/20/2021,B5,3,3.2,S,6.8,0.057142857,0,0,2,0,1,1,104.4,1,0,1,0,4,1,1,1,0,0,6,CON7,SEV
503081,D,Trt,7/20/2021,B5,3,2.7,S,5.8,0,0,0,2,1,1,0,103.2,1,0,0,0,4,1,1,1,0,1,6,TRT7,SEV
503081,D,Trt,7/27/2021,B5,4,2.7,S,7,0.171428571,0,0,2,0,1,1,104,1,0,1,0,4,1,1,1,0,1,6,TRT7,SEV
503081,D,Trt,8/3/2021,B5,5,2.7,S,8,0.142857143,0,0,2,1,0,1,103.6,1,0,1,0,4,1,1,1,0,1,6,TRT7,SEV
503101,D,Trt,7/27/2021,B6,3,3.6,A,6.8,-0.028571429,0,0,2,0,1,1,104.3,1,0,1,0,4,1,1,1,0,0,10,TRT14,FOUR
503103,D,Trt,7/20/2021,B6,2,4,A,8.2,0.171428571,0,0,2,0,1,1,104.2,1,0,1,0,4,1,1,1,1,1,10,TRT14,FOUR
503106,D,Con,7/27/2021,B6,3,2.7,S,5.4,0.114285714,0,0,2,1,0,1,103.6,1,0,1,0,4,1,1,1,0,0,10,CON14,FOUR
503116,D,Con,8/3/2021,B7,4,2.5,A,7,0.257142857,0,0,2,0,1,1,104.5,1,0,1,0,4,1,1,1,0,1,9,CON14,FOUR
503118,D,Con,7/27/2021,B6,3,2.6,S,5,-0.142857143,0,0,2,0,1,1,103.9,1,0,1,0,4,1,1,1,0,1,8,CON14,FOUR
503119,D,Trt,7/6/2021,B7,0,2.8,S,3.6,0.088888889,0,0,2,0,1,1,104.7,1,0,1,0,4,1,1,1,1,1,8,TRT14,FOUR
503119,D,Trt,8/3/2021,B7,4,2.8,S,7.2,0.085714286,0,0,2,0,1,1,103.8,1,0,1,0,4,1,1,1,1,1,8,TRT14,FOUR
503121,D,Trt,7/27/2021,B7,3,3.5,A,8.6,0.2,0,0,2,0,1,1,103.9,1,0,1,0,4,1,1,1,0,1,8,TRT14,FOUR
503123,D,Trt,8/10/2021,B7,5,3.6,S,8.2,0,0,0,2,0,1,1,104,1,0,1,0,4,1,1,1,0,1,8,TRT14,FOUR
503133,D,Trt,7/6/2021,B7,0,3.2,N,3.4,0.022222222,0,0,2,1,0,1,103.9,1,0,1,0,4,1,1,1,1,1,6,TRT7,SEV
503133,D,Trt,7/27/2021,B7,3,3.2,N,5.2,0.057142857,0,1,2,0,1,0,103,1,0,0,0,4,1,1,1,1,1,6,TRT7,SEV
503135,D,Trt,7/27/2021,B7,3,3.6,A,8,0.371428571,0,0,2,0,1,1,103.8,1,0,1,0,4,1,1,1,0,0,6,TRT7,SEV
503147,D,Trt,7/27/2021,B7,3,3.3,S,6.8,0.257142857,0,0,2,0,1,1,103.6,1,0,1,0,4,1,1,1,0,0,5,TRT7,SEV
104882,B,Con,6/23/2021,A3,2,3.7,N,6.4,-0.028571429,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,1,1,9,CON14,FOUR
104935,B,Trt,6/15/2021,A5,2,4.3,S,4.2,-0.114285714,0,0,2,0,1,0,102.9,1,0,0,0,3,0,1,1,0,1,6,TRT7,SEV
104939,B,Trt,6/1/2021,A5,0,3.4,S,3,-0.044444444,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,1,1,6,TRT7,SEV
502491,D,Trt,6/15/2021,A5,2,3.7,S,7,0.142857143,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,10,TRT14,FOUR
502500,D,Con,6/30/2021,A4,3,3.3,S,8.6,0.2,0,0,2,0,0,1,103.7,1,0,1,0,3,0,1,1,0,0,17,CON14,FOUR
502556,D,Con,6/15/2021,A5,2,3.6,S,6.2,-0.028571429,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,0,8,CON14,FOUR
502557,D,Trt,6/23/2021,A6,3,3.5,S,7.2,-0.114285714,0,0,2,0,1,0,103.4,1,0,0,0,3,0,1,1,0,1,8,TRT14,FOUR
502596,D,Con,6/23/2021,A6,3,4.4,S,4.8,-0.228571429,0,0,2,0,1,0,102.4,1,0,0,0,3,0,1,1,0,1,6,CON7,SEV
502598,D,Con,6/30/2021,A4,3,2.5,S,9.2,0.171428571,0,0,2,0,0,1,104.2,1,0,1,0,3,0,1,1,0,1,13,CON14,FOUR
502605,D,Trt,6/30/2021,A4,3,2.9,A,6.2,0.028571429,0,0,2,1,0,0,102.8,1,0,0,0,3,0,1,1,0,1,13,TRT14,FOUR
502608,D,Con,6/1/2021,A6,0,3.5,S,3.6,0.011111111,0,0,2,0,0,1,103.8,1,0,1,0,3,0,1,1,1,1,6,CON7,SEV
502608,D,Con,6/23/2021,A6,3,3.5,S,6.6,-0.028571429,0,0,2,0,1,0,103.4,1,0,0,0,3,0,1,1,1,1,6,CON7,SEV
502608,D,Con,7/7/2021,A6,5,3.5,S,10.4,0.171428571,0,0,2,0,1,0,102.3,1,0,0,0,3,0,1,1,1,1,6,CON7,SEV
502609,D,Trt,6/23/2021,A5,3,3.9,S,9.6,0.228571429,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,6,TRT7,SEV
502609,D,Trt,7/7/2021,A5,5,3.9,S,9.2,-0.257142857,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,6,TRT7,SEV
502610,D,Con,6/30/2021,A4,3,2.6,A,7.4,0.142857143,0,0,2,0,0,1,104.3,1,0,1,0,3,0,1,1,0,0,13,CON14,FOUR
502629,D,Trt,6/15/2021,A6,2,3.3,S,3.4,-0.114285714,0,0,2,1,0,0,102.4,1,0,0,0,3,0,1,1,0,0,5,TRT7,SEV
502639,D,Trt,6/23/2021,A5,3,3.8,S,7,0.028571429,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,5,TRT7,SEV
502662,D,Con,6/15/2021,A5,2,2.9,A,5,-0.028571429,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,0,5,CON7,SEV
502664,D,Con,6/15/2021,A6,2,3.9,N,6.8,0.028571429,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,0,5,CON7,SEV
502665,D,Trt,6/30/2021,A4,3,2.9,A,7.2,0.057142857,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,0,12,TRT14,FOUR
502672,D,Con,6/23/2021,A3,2,3.6,S,7,-0.057142857,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,11,CON14,FOUR
502678,D,Con,6/15/2021,A4,1,2.9,N,5.4,0.085714286,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,0,11,CON14,FOUR
502689,D,Trt,6/15/2021,A4,1,2.5,A,5.6,0.142857143,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,1,11,TRT14,FOUR
502689,D,Trt,7/7/2021,A4,4,2.5,A,8.4,0.085714286,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,11,TRT14,FOUR
502691,D,Trt,6/8/2021,A3,0,2.5,S,3,0.055555556,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,1,1,11,TRT14,FOUR
502692,D,Con,6/23/2021,A4,2,3.3,S,6.6,0.085714286,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,1,11,CON14,FOUR
502700,D,Con,6/23/2021,A3,2,3.2,S,7.2,0.171428571,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,1,11,CON14,FOUR
502701,D,Trt,6/15/2021,A4,1,3.6,S,6.6,0.228571429,0,0,2,0,1,0,102.9,1,0,0,0,3,0,1,1,0,0,11,TRT14,FOUR
502705,D,Trt,6/30/2021,A2,3,3.3,S,5.8,0,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,0,10,TRT14,FOUR
502707,D,Trt,6/15/2021,A3,1,3.5,A,7,0.4,0,0,2,0,0,1,103.6,1,0,1,0,3,0,1,1,0,0,10,TRT14,FOUR
502711,D,Trt,6/15/2021,A3,1,2.8,S,6.4,0.342857143,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,10,TRT14,FOUR
502714,D,Con,6/15/2021,A3,1,3.4,A,6.8,0.371428571,0,0,2,0,1,0,101.7,1,0,0,0,3,0,1,1,0,0,10,CON14,FOUR
502731,D,Trt,6/23/2021,A1,1,3.5,T,7.4,0.314285714,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,1,1,14,TRT14,FOUR
502732,D,Con,6/23/2021,A2,2,2.3,A,5.2,0.228571429,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,0,8,CON14,FOUR
502734,B,Con,6/23/2021,A3,2,3.4,S,6.2,0.057142857,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,1,7,CON7,SEV
502735,D,Trt,6/23/2021,A2,2,3.4,S,5,0.114285714,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,0,7,TRT7,SEV
502744,D,Con,7/7/2021,A2,4,4.7,S,9.8,0.028571429,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,7,CON7,SEV
502747,D,Trt,7/14/2021,A2,5,3,N,8.8,0.428571429,0,0,2,0,0,1,104.8,1,0,1,0,3,0,1,1,0,0,7,TRT7,SEV
502749,D,Trt,6/23/2021,A2,2,3.9,S,7,0.228571429,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,6,TRT7,SEV
502751,D,Trt,6/30/2021,A2,3,3.9,S,8,0.114285714,0,0,2,0,1,0,102.6,1,0,0,0,3,0,1,1,0,0,6,TRT7,SEV
502752,D,Con,6/15/2021,A2,1,4,S,5.6,0.171428571,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,0,6,CON7,SEV
502757,D,Trt,6/15/2021,A2,1,4.4,S,5.4,0.057142857,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,0,6,TRT7,SEV
502758,D,Con,6/8/2021,A2,0,2.5,T,2.6,0.011111111,0,0,2,0,0,1,103.9,1,0,1,0,3,0,1,1,1,0,6,CON7,SEV
502758,D,Con,6/15/2021,A2,1,2.5,T,3.2,0.085714286,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,1,0,6,CON7,SEV
502762,D,Con,6/8/2021,A2,0,3.2,S,3.4,0.022222222,0,0,2,0,0,1,104.2,1,0,1,0,3,0,1,1,1,0,6,CON7,SEV
502764,D,Con,6/23/2021,A2,2,2.4,A,4.4,0.142857143,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,0,5,CON7,SEV
502767,D,Trt,7/7/2021,A2,4,3.9,S,6.6,0.142857143,0,0,2,0,0,1,103.6,1,0,1,0,3,0,1,1,0,0,5,TRT7,SEV
502772,D,Con,6/23/2021,A2,2,2.5,S,5.6,0.285714286,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,1,5,CON7,SEV
502772,D,Con,6/30/2021,A2,3,2.5,S,5.6,0,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,1,5,CON7,SEV
502788,D,Con,6/15/2021,A2,1,,S,4.8,0.228571429,0,0,2,0,1,0,102.9,1,0,0,0,3,0,1,1,0,0,1,CON7,SEV
502788,D,Con,6/23/2021,A2,2,,S,5.2,0.057142857,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,1,CON7,SEV
502789,D,Trt,7/28/2021,A1,6,3.5,S,7.6,-0.114285714,0,0,2,0,0,1,103.8,1,0,1,0,3,0,1,1,0,1,7,TRT7,SEV
502790,D,Con,7/21/2021,A1,5,3.7,S,12.8,0.2,0,0,2,0,0,1,104.4,1,0,1,0,3,0,1,1,0,0,7,CON7,SEV
502795,D,Trt,6/30/2021,A1,2,3.5,A,4.8,-0.114285714,0,0,2,0,0,1,104,1,0,1,0,3,0,1,1,0,0,7,TRT7,SEV
502800,D,Con,6/30/2021,A1,2,3.2,S,6.6,0.142857143,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,6,CON7,SEV
502803,D,Trt,7/14/2021,A1,4,2.3,S,7.6,0.028571429,0,0,2,0,0,1,104.8,1,0,1,0,3,0,1,1,0,0,6,TRT7,SEV
502804,D,Con,7/14/2021,A1,4,3.1,A,10.4,0.028571429,0,0,2,0,1,0,103.4,1,0,0,0,3,0,1,1,0,0,6,CON7,SEV
502804,D,Con,7/28/2021,A1,6,3.1,A,10.6,-0.085714286,0,0,2,0,0,1,103.8,1,0,1,0,3,0,1,1,0,0,6,CON7,SEV
502811,D,Trt,6/23/2021,A1,1,3.5,N,7,0.457142857,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,0,5,TRT7,SEV
502820,D,Con,6/29/2021,B,1,3.1,A,5,-0.057142857,0,0,2,0,1,0,102.9,1,0,0,0,3,0,1,1,0,1,13,CON14,FOUR
502823,D,Trt,7/14/2021,B,3,3.7,S,9.6,0.342857143,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,13,TRT14,FOUR
502829,D,Trt,7/7/2021,B,2,3.1,S,6.4,0.171428571,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,0,11,TRT14,FOUR
502830,D,Con,6/29/2021,B,1,3,S,4.4,-0.171428571,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,1,11,CON14,FOUR
502833,D,Trt,7/14/2021,B1,3,2.4,N,7.2,0.171428571,0,0,2,0,1,0,102.5,1,0,0,0,3,0,1,1,0,1,11,TRT14,FOUR
502835,D,Trt,7/28/2021,B,5,3,T,10.2,0.4,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,1,0,11,TRT14,FOUR
502853,D,Trt,6/29/2021,B,1,4.3,A,5.6,0.085714286,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,0,0,10,TRT14,FOUR
502856,D,Con,7/14/2021,B1,3,3.2,N,7.2,0.2,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,10,CON14,FOUR
502858,D,Con,7/28/2021,B1,5,2.4,S,8.8,0.257142857,0,0,2,0,0,1,104.2,1,0,1,0,3,0,1,1,0,1,10,CON14,FOUR
502859,D,Trt,7/21/2021,B1,4,3,S,10.4,0.314285714,0,0,2,0,0,1,103.7,1,0,1,0,3,0,1,1,0,1,10,TRT14,FOUR
502860,D,Con,7/14/2021,B1,3,3.2,N,6.8,0.371428571,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,0,10,CON14,FOUR
502860,D,Con,7/21/2021,B1,4,3.2,N,8.8,0.285714286,0,0,2,0,1,0,102.3,1,0,0,0,3,0,1,1,0,0,10,CON14,FOUR
502860,D,Con,7/28/2021,B1,5,3.2,N,8.4,-0.057142857,0,0,2,0,1,0,102.9,1,0,0,0,3,0,1,1,0,0,10,CON14,FOUR
502862,D,Con,7/7/2021,B,2,3.5,S,5.6,0.142857143,0,0,2,0,1,0,102.1,1,0,0,0,3,0,1,1,0,1,9,CON14,FOUR
502868,D,Con,7/28/2021,B1,5,3.1,A,9.2,-0.028571429,0,0,2,0,1,0,102.4,1,0,0,0,3,0,1,1,0,0,9,CON14,FOUR
502878,D,Con,6/22/2021,B1,0,3.3,A,4.6,0.144444444,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,1,0,8,CON14,FOUR
502882,D,Con,7/14/2021,B1,3,3.5,S,8,0.257142857,0,0,2,0,1,0,102.3,1,0,0,0,3,0,1,1,0,0,8,CON14,FOUR
502883,D,Trt,7/28/2021,B1,5,2.9,A,9.6,0.228571429,0,0,2,0,1,0,102.6,1,0,0,0,3,0,1,1,0,0,8,TRT14,FOUR
502891,D,Trt,7/7/2021,B2,2,3.6,S,5.6,-0.028571429,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,0,8,TRT14,FOUR
502892,D,Con,7/14/2021,B1,3,3.9,S,7.4,0.114285714,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,0,8,CON14,FOUR
502894,D,Con,7/27/2021,B2,5,3,A,10.6,0.514285714,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,7,CON7,SEV
502903,D,Trt,7/14/2021,B1,3,3.6,A,8.4,0.457142857,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,7,TRT7,SEV
502904,D,Con,7/7/2021,B2,2,3.2,A,4.4,0,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,0,7,CON7,SEV
502918,D,Con,7/7/2021,B2,2,4,S,5.6,0.057142857,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,1,6,CON7,SEV
502941,D,Trt,7/13/2021,B3,2,3.8,S,8.2,0.314285714,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,1,12,TRT14,FOUR
502946,D,Con,8/3/2021,B3,5,2.8,T,9,-0.057142857,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,12,CON14,FOUR
502948,D,Con,6/22/2021,B2,0,3.2,A,3,-0.022222222,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,1,0,5,CON7,SEV
502948,D,Con,6/29/2021,B2,1,3.2,A,4.4,0.2,0,0,2,0,0,1,103.8,1,0,1,0,3,0,1,1,1,0,5,CON7,SEV
502948,D,Con,7/14/2021,B2,3,3.2,A,6.2,0.171428571,0,0,2,0,0,1,104.9,1,0,1,0,3,0,1,1,1,0,5,CON7,SEV
502955,D,Trt,7/20/2021,B3,3,4.1,A,7.6,0.085714286,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,0,1,11,TRT14,FOUR
502958,D,Con,7/27/2021,B3,4,3,N,9.4,0.314285714,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,11,CON14,FOUR
502968,D,Con,7/27/2021,B4,4,3.6,L,10.6,0.542857143,0,0,2,0,0,1,104,1,0,1,0,3,0,1,1,0,1,11,CON14,FOUR
502970,D,Con,7/20/2021,B4,3,3.3,S,9.4,0.285714286,0,0,2,0,0,1,103.6,1,0,1,0,3,0,1,1,0,1,11,CON14,FOUR
502971,D,Trt,7/20/2021,B4,3,2.6,N,5.6,-0.085714286,0,0,2,0,0,1,103.7,1,0,1,0,3,0,1,1,0,1,11,TRT14,FOUR
502973,D,Trt,7/6/2021,B3,1,4.2,A,6.6,-0.028571429,0,0,2,0,1,0,102.2,1,0,0,0,3,0,1,1,0,0,11,TRT14,FOUR
502973,D,Trt,7/13/2021,B3,2,4.2,A,8,0.2,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,11,TRT14,FOUR
502981,D,Trt,6/29/2021,B4,0,2.5,L,2.2,-0.033333333,0,0,2,1,0,0,102.1,1,0,0,0,3,0,1,1,1,0,11,TRT14,FOUR
502991,D,Trt,7/13/2021,B3,2,3.2,A,5.8,0.2,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,1,10,TRT14,FOUR
502994,D,Con,7/27/2021,B3,4,3,A,9,0.485714286,0,0,2,0,0,1,104,1,0,1,0,3,0,1,1,0,1,10,CON14,FOUR
502995,D,Trt,7/13/2021,B4,2,2.6,A,5.2,0.028571429,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,10,TRT14,FOUR
503009,D,Trt,7/20/2021,B4,3,4.1,S,6.4,-0.171428571,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,10,TRT14,FOUR
503010,D,Con,7/20/2021,B4,3,4,N,10.6,0.314285714,0,0,2,0,0,1,104.3,1,0,1,0,3,0,1,1,0,1,9,CON14,FOUR
503021,D,Trt,7/13/2021,B5,2,4.2,S,7,0.285714286,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,1,0,9,TRT14,FOUR
503028,D,Con,6/29/2021,B4,0,3.3,A,3.4,0.011111111,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,1,1,8,CON14,FOUR
503034,D,Con,7/27/2021,B4,4,3.5,A,9.4,0.4,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,0,1,8,CON14,FOUR
503041,D,Trt,7/27/2021,B5,4,3.2,S,6.8,0.028571429,0,0,2,0,0,1,103.7,1,0,1,0,3,0,1,1,0,0,8,TRT14,FOUR
503044,D,Con,7/13/2021,B5,2,2.9,S,7,0.342857143,0,0,2,0,1,0,103.2,1,0,0,0,3,0,1,1,0,0,8,CON14,FOUR
503048,D,Con,7/13/2021,B5,2,3.5,S,9.2,0.457142857,0,0,2,0,0,1,104.2,1,0,1,0,3,0,1,1,0,0,8,CON14,FOUR
503050,D,Con,8/3/2021,B5,5,3,S,8.8,0.285714286,0,0,2,0,0,1,104.8,1,0,1,0,3,0,1,1,0,0,8,CON14,FOUR
503051,D,Trt,7/20/2021,B5,3,2.9,S,7.8,0.142857143,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,8,TRT14,FOUR
503051,D,Trt,7/27/2021,B5,4,2.9,S,9.6,0.257142857,0,0,2,0,0,1,104.3,1,0,1,0,3,0,1,1,0,0,8,TRT14,FOUR
503051,D,Trt,8/10/2021,B5,6,2.9,S,11.4,0.085714286,0,0,2,0,0,1,104.8,1,0,1,0,3,0,1,1,0,0,8,TRT14,FOUR
503068,D,Con,7/27/2021,B5,4,2.6,S,6.8,0.085714286,0,0,2,0,1,0,102.7,1,0,0,0,3,0,1,1,0,0,6,CON7,SEV
503070,D,Con,7/27/2021,B6,3,4.4,S,8.2,-0.142857143,0,0,2,0,0,1,104.6,1,0,1,0,3,0,1,1,0,0,13,CON14,FOUR
503071,D,Trt,7/27/2021,B5,4,3.4,S,5.8,-0.057142857,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,6,TRT7,SEV
503071,D,Trt,8/3/2021,B5,5,3.4,S,7.6,0.257142857,0,0,2,0,0,1,104.8,1,0,1,0,3,0,1,1,0,0,6,TRT7,SEV
503085,D,Trt,7/27/2021,B6,3,4,N,9.2,-0.142857143,0,0,2,0,0,1,105,1,0,1,0,3,0,1,1,0,0,12,TRT14,FOUR
503088,D,Con,7/27/2021,B6,3,3.9,S,8.4,-0.028571429,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,12,CON14,FOUR
503090,D,Con,8/3/2021,B6,4,4.1,A,8,0.028571429,0,0,2,0,0,1,103.6,1,0,1,0,3,0,1,1,0,1,12,CON14,FOUR
503097,D,Trt,8/17/2021,B6,6,3.8,A,9.6,0.085714286,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,1,0,10,TRT14,FOUR
503101,D,Trt,8/3/2021,B6,4,3.6,A,6.4,-0.057142857,0,0,2,0,1,0,103,1,0,0,0,3,0,1,1,0,0,10,TRT14,FOUR
503120,D,Con,8/3/2021,B7,4,3.8,A,9.2,0.171428571,0,0,2,0,1,0,103.3,1,0,0,0,3,0,1,1,0,1,8,CON14,FOUR
503121,D,Trt,8/3/2021,B7,4,3.5,A,10.2,0.228571429,0,0,2,0,1,0,103.1,1,0,0,0,3,0,1,1,0,1,8,TRT14,FOUR
503124,D,Con,8/3/2021,B7,4,3.1,A,7.2,-0.057142857,0,0,2,0,1,0,102.1,1,0,0,0,3,0,1,1,0,1,7,CON7,SEV
503130,D,Con,8/17/2021,B7,6,3.2,N,10.6,0.257142857,0,0,2,0,0,1,103.7,1,0,1,0,3,0,1,1,0,0,7,CON7,SEV
503133,D,Trt,7/20/2021,B7,2,3.2,N,4.8,0.057142857,0,0,2,0,1,0,102.6,1,0,0,0,3,0,1,1,1,1,6,TRT7,SEV
503137,D,Trt,8/3/2021,B7,4,4,N,8.4,0.2,0,0,2,0,0,1,104.5,1,0,1,0,3,0,1,1,0,1,6,TRT7,SEV
503138,D,Con,7/27/2021,B7,3,3.4,N,5.6,0,0,0,2,0,0,1,104.1,1,0,1,0,3,0,1,1,0,0,6,CON7,SEV
503138,D,Con,8/10/2021,B7,5,3.4,N,6.6,0,0,0,2,1,0,0,103.3,1,0,0,0,3,0,1,1,0,0,6,CON7,SEV
503145,D,Trt,8/3/2021,B7,4,2.5,T,4.2,0.171428571,0,0,2,0,1,0,102.8,1,0,0,0,3,0,1,1,0,0,5,TRT7,SEV
503146,D,Con,8/3/2021,B7,4,3.4,S,7.2,0.285714286,0,0,2,0,1,0,103.5,1,0,0,0,3,0,1,1,0,0,5,CON7,SEV
503148,D,Con,8/3/2021,B7,4,3,S,6,0.057142857,0,0,2,0,1,0,102.5,1,0,0,0,3,0,1,1,0,0,5,CON7,SEV
502469,D,Trt,6/15/2021,A4,1,3.6,S,8.2,0.257142857,0,0,2,0,0,0,103.5,1,0,0,0,2,0,1,1,0,0,19,TRT14,FOUR
502493,D,Trt,6/23/2021,A1,1,3.5,T,8,0.257142857,0,0,2,0,0,0,102.9,1,0,0,0,2,0,1,1,0,0,23,TRT14,FOUR
502510,D,Con,7/7/2021,A6,5,3,S,9.4,-0.085714286,0,0,2,0,0,0,102.8,1,0,0,0,2,0,1,1,0,0,10,CON14,FOUR
502530,D,Con,6/15/2021,A5,2,3,A,4.4,0,0,0,2,0,0,0,103.1,1,0,0,0,2,0,1,1,0,0,9,CON14,FOUR
502566,D,Con,6/15/2021,A6,2,3,N,6.2,0.057142857,0,0,2,0,0,0,103.3,1,0,0,0,2,0,1,1,0,0,8,CON14,FOUR
502566,D,Con,7/14/2021,A6,6,3,N,9.2,0.228571429,0,0,2,0,0,0,102.8,1,0,0,0,2,0,1,1,0,0,8,CON14,FOUR
502583,D,Trt,7/7/2021,A5,5,3.6,S,9,-0.2,0,0,2,0,0,0,102.8,1,0,0,0,2,0,1,1,0,0,7,TRT7,SEV
502598,D,Con,6/15/2021,A4,1,2.5,S,8,0.371428571,0,0,2,0,0,0,103.4,1,0,0,0,2,0,1,1,0,1,13,CON14,FOUR
502610,D,Con,6/15/2021,A4,1,2.6,A,4.2,0.057142857,0,0,2,0,0,0,103.4,1,0,0,0,2,0,1,1,0,0,13,CON14,FOUR
502617,D,Trt,6/30/2021,A4,3,3,A,7.6,0.228571429,0,0,2,0,0,0,102.9,1,0,0,0,2,0,1,1,0,0,12,TRT14,FOUR
502626,D,Con,6/23/2021,A4,2,3.5,A,5,0.714285714,0,0,2,0,0,0,102.2,1,0,0,0,2,0,1,1,0,0,12,CON14,FOUR
502628,D,Con,7/7/2021,A5,5,4.3,S,8.4,0.028571429,0,0,2,0,0,0,102.1,1,0,0,0,2,0,1,1,0,1,5,CON7,SEV
502633,D,Trt,7/7/2021,A6,5,3.8,N,8.2,-0.171428571,0,0,2,0,0,0,103.1,1,0,0,0,2,0,1,1,0,1,5,TRT7,SEV
502637,D,Trt,6/15/2021,A4,1,3.2,A,6.2,0.142857143,0,0,2,0,0,0,103,1,0,0,0,2,0,1,1,0,0,12,TRT14,FOUR
502639,D,Trt,7/7/2021,A5,5,3.8,S,8.6,-0.057142857,0,0,2,0,0,0,102.6,1,0,0,0,2,0,1,1,0,0,5,TRT7,SEV
