obs,Kidid,bwtkg,Sex,BDAT,Treatment,Date,DIAenroll,DisDay,DIADis,TRT,TRT2,Deadvsdis,Died2wyn,pen,week,Breed,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,Total_HS,ExYN10,Exreason,Dead_YN10,Dead_3wYN10,dieage,DFDDie,dieddat,diereason,trt0yn10,Trt0Event,Trt0diar,Trt0pneu,Trt0Age,Trt0dat,Trt0rem,trt1yn10,Trt1Event,Trt1diar,Trt1pneu,Trt1Age,DFDT1,trt1yn10threewk,DFDT1threewk,Trt1dat,Trt1rem,Trt2Event,Trt2Age,Trt2dat,Trt2rem,Trt3Event,Trt3Age,Trt3dat,Trt3rem,Ttr4Even,Trt4Age,Trt4dat,Trt4rem,weight,6wkwt,6wkdat,time,adg
110,502677,4.3,D,5/29/2021,Trt,6/1/2021,3,6/2/2021,4,TRT7,SEV,,,A5,0,S,0,0,1,0,1,0,102.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,9,5,1,5,6/7/2021,SULFA,BBPNEU,12,6/10/2021,ZUPREVO,BBPNEU,31,6/29/2021,NUFL BAN,,,,,4.6,10,7/14/2021,43,0.125581395
523,503108,2.3,D,6/27/2021,Con,7/6/2021,9,7/7/2021,10,CON14,FOUR,,,B7,0,T,0,0,1,1,1,1,103.9,4,1,THS,0,0,,50,,,1,BBPNEU,0,1,7,7/4/2021,ZUPREVO,1,BBDIAR,1,0,16,6,1,6,7/13/2021,SULFA,BBPNEU,29,7/26/2021,NUFL BAN,,,,,,,,,3.6,8,8/17/2021,42,0.104761905
287,502858,2.4,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B1,0,S,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/21/2021,ZUPREVO,1,BBDIAR,1,0,16,6,1,6,6/29/2021,SULFA,,,,,,,,,,,,,3.8,9,8/3/2021,42,0.123809524
416,502995,2.6,D,6/20/2021,Trt,6/29/2021,9,6/30/2021,10,TRT14,FOUR,,,B4,0,A,0,0,1,1,0,1,103.8,3,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/28/2021,ZUPREVO,1,BBDIAR,1,0,16,6,1,6,7/6/2021,SULFA,,,,,,,,,,,,,2.8,11,8/10/2021,42,0.195238095
30,502547,2.9,D,5/25/2021,Trt,6/8/2021,14,6/9/2021,15,TRT14,FOUR,,,A4,0,N,0,0,1,0,1,1,104.5,3,0,,0,0,,50,,,1,BBDIAR,1,0,13,6/7/2021,SULFA,1,BBPNEU,0,1,21,6,1,6,6/15/2021,ZUPREVO,BBPNEU,47,7/11/2021,NUFL BAN,,,,,,,,,5.4,11,7/21/2021,43,0.130232558
209,502778,2.9,D,6/6/2021,Con,6/15/2021,9,6/15/2021,9,CON14,FOUR,,,A1,0,S,0,0,1,0,0,0,102.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/14/2021,ZUPREVO,1,BBDIAR,1,0,15,6,1,6,6/21/2021,SULFA,BBPNEU,35,7/11/2021,NUFL BAN,,,,,,,,,4.4,9.2,7/28/2021,43,0.111627907
508,503096,3,D,6/27/2021,Con,7/6/2021,9,7/7/2021,10,CON14,FOUR,,,B6,0,A,0,0,0,1,0,1,105,2,0,,0,0,,50,,,1,BBDIAR,1,0,10,7/7/2021,SULFA,1,BBPNEU,0,1,16,6,1,6,7/13/2021,ZUPREVO,,,,,,,,,,,,,3.4,9.4,8/17/2021,42,0.142857143
541,503134,3,D,7/1/2021,Con,7/6/2021,5,7/7/2021,6,CON7,SEV,,,B7,0,S,0,0,0,0,1,0,103.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,5,7/6/2021,ZUPREVO,1,BBDIAR,1,0,12,6,1,6,7/13/2021,SULFA,,,,,,,,,,,,,3.2,9,8/17/2021,42,0.138095238
28,502544,3.1,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,A,0,0,1,0,0,1,104.4,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,5/31/2021,ZUPREVO,1,BBDIAR,1,0,14,6,1,6,6/8/2021,SULFA,BBPNEU,28,6/22/2021,NUFL BAN,,,,,,,,,3.2,10.2,7/14/2021,43,0.162790698
115,502682,3.1,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,,,A4,0,A,0,0,0,0,1,0,103.3,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/8/2021,ZUPREVO,1,BBDIAR,1,0,17,6,1,6,6/15/2021,SULFA,,,,,,,,,,,,,4.4,9.4,7/21/2021,43,0.11627907
532,503124,3.1,D,6/30/2021,Con,7/6/2021,6,7/7/2021,7,CON7,SEV,,,B7,0,A,0,0,0,0,0,1,103.9,1,0,,0,0,,50,,,1,BBPNEU,0,1,4,7/4/2021,ZUPREVO,1,BBDIAR,1,0,13,6,1,6,7/13/2021,SULFA,,,,,,,,,,,,,4,9.2,8/17/2021,42,0.123809524
378,502957,3.3,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B3,0,N,0,0,0,0,1,0,103.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBDIAR,1,0,17,6,1,6,7/6/2021,SULFA,BBPNEU,27,7/16/2021,NUFL BAN,,,,,,,,,6,13.2,8/10/2021,42,0.171428571
385,502969,3.3,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B3,0,N,0,0,0,0,0,1,104,1,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBDIAR,1,0,17,6,1,6,7/6/2021,SULFA,BBPNEU,25,7/14/2021,NUFL BAN,,,,,,,,,5.2,10.6,8/10/2021,42,0.128571429
383,502963,3.3,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B3,0,S,0,0,0,0,0,0,103.5,0,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBDIAR,1,0,17,6,1,6,7/6/2021,SULFA,BBPNEU,31,7/20/2021,NUFL BAN,,,,,,,,,5.8,11,8/10/2021,42,0.123809524
254,502824,3.4,D,6/11/2021,Con,6/22/2021,11,6/23/2021,12,CON14,FOUR,,,B,0,S,0,0,1,0,0,0,103.2,1,0,,0,0,,50,,,1,BBDIAR,1,0,12,6/23/2021,SULFA,1,BBPNEU,0,1,18,6,1,6,6/29/2021,ZUPREVO,BBPNEU,34,7/15/2021,NUFL BAN,,,,,,,,,5.4,12.6,8/3/2021,42,0.171428571
473,503064,3.4,D,6/23/2021,Con,6/29/2021,6,6/30/2021,7,CON7,SEV,,,B5,0,S,0,0,0,0,1,0,103,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/29/2021,ZUPREVO,1,BBDIAR,1,0,13,6,1,6,7/6/2021,SULFA,,,,,,,,,,,,,5,8.6,8/10/2021,42,0.085714286
268,502839,3.4,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B,0,A,0,0,0,0,0,0,103.4,0,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/20/2021,ZUPREVO,1,BBDIAR,1,0,16,6,1,6,6/29/2021,SULFA,,,,,,,,,,,,,5.4,11,8/3/2021,42,0.133333333
512,503102,3.6,D,6/27/2021,Con,7/6/2021,9,7/7/2021,10,CON14,FOUR,,,B6,0,S,0,0,0,0,1,2,106,3,1,RT,0,0,,50,,,1,BBPNEU,0,1,8,7/5/2021,ZUPREVO,1,BBDIAR,1,0,16,6,1,6,7/13/2021,SULFA,BBPNEU,21,7/18/2021,NUFL BAN,,,,,,,,,4.2,11.8,8/17/2021,42,0.180952381
536,503128,3.8,D,6/30/2021,Con,7/6/2021,6,7/7/2021,7,CON7,SEV,,,B7,0,S,0,0,2,1,1,1,103.8,5,1,THS,0,0,,50,,,1,BBPNEU,0,1,7,7/7/2021,ZUPREVO,1,BBDIAR,1,0,13,6,1,6,7/13/2021,SULFA,BBPNEU,24,7/24/2021,NUFL BAN,,,,,,,,,3.6,11,8/17/2021,42,0.176190476
485,503018,3.9,D,6/21/2021,Con,7/6/2021,15,7/7/2021,16,CON14,FOUR,,,B6,0,S,0,0,1,0,1,0,103.4,2,0,,0,0,,50,,,1,BBDIAR,1,0,11,7/2/2021,SULFA,1,BBPNEU,0,1,22,6,1,6,7/13/2021,ZUPREVO,,,,,,,,,,,,,4.2,10,8/17/2021,42,0.138095238
239,502809,4.1,D,6/9/2021,Trt,6/15/2021,6,6/15/2021,6,TRT7,SEV,,,A1,0,S,0,1,1,0,0,0,103.1,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/15/2021,ZUPREVO,1,BBDIAR,1,0,12,6,1,6,6/21/2021,SULFA,BBPNEU,26,7/5/2021,NUFL BAN,,,,,,,,,5.4,10.4,7/28/2021,43,0.11627907
161,502729,2.4,D,5/31/2021,Trt,6/8/2021,8,6/9/2021,9,TRT14,FOUR,,,A2,0,S,0,0,1,0,0,0,101.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,6,1,6,6/15/2021,ZUPREVO,BBDIAR,15,6/15/2021,SULFA,BBPNEU,37,7/7/2021,NUFL BAN,,,,,2.8,7,7/21/2021,43,0.097674419
496,503079,2.5,D,6/24/2021,Trt,7/6/2021,12,7/7/2021,13,TRT14,FOUR,,,B6,0,S,0,0,1,1,2,1,104.5,5,1,THS,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,19,6,1,6,7/13/2021,ZUPREVO,BBDIAR,22,7/16/2021,SULFA,,,,,,,,,3.4,8.4,8/17/2021,42,0.119047619
22,502503,2.6,D,5/23/2021,Trt,6/1/2021,9,6/2/2021,10,TRT14,FOUR,,,A5,0,A,0,0,1,0,0,1,104.6,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,6/8/2021,ZUPREVO,BBDIAR,23,6/15/2021,SULFA,,,,,,,,,3.8,13.6,7/14/2021,43,0.227906977
58,502599,2.8,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A6,0,S,0,0,1,0,1,0,103.4,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,6,1,6,6/8/2021,ZUPREVO,BBDIAR,25,6/21/2021,SULFA,BBPNEU,28,6/24/2021,NUFL BAN,,,,,3,8.4,7/14/2021,43,0.125581395
179,502747,3,D,6/2/2021,Trt,6/8/2021,6,6/9/2021,7,TRT7,SEV,,,A2,0,N,0,0,1,0,0,0,102.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,13,6,1,6,6/15/2021,ZUPREVO,BBPNEU,32,7/4/2021,NUFL BAN,,,,,,,,,3.6,10.6,7/21/2021,43,0.162790698
91,502635,3,D,5/28/2021,Trt,6/8/2021,11,6/9/2021,12,TRT14,FOUR,,,A4,0,S,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,18,6,1,6,6/15/2021,SULFA,BBPNEU,21,6/18/2021,ZUPREVO,,,,,,,,,4.4,9.4,7/21/2021,43,0.11627907
199,502768,3.1,D,6/4/2021,Con,6/8/2021,4,6/9/2021,5,CON7,SEV,,,A2,0,N,0,0,0,0,0,1,103.7,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,11,6,1,6,6/15/2021,ZUPREVO,BBDIAR,30,7/4/2021,SULFA TAB,,,,,,,,,4,12.6,7/21/2021,43,0.2
502,503089,3.2,D,6/25/2021,Trt,7/6/2021,11,7/7/2021,12,TRT14,FOUR,,,B6,0,A,0,0,1,0,1,1,103.9,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,18,6,1,6,7/13/2021,ZUPREVO,BBDIAR,23,7/18/2021,SULFA T,,,,,,,,,4.8,10.8,8/17/2021,42,0.142857143
293,502864,3.2,D,6/14/2021,Con,6/22/2021,8,6/23/2021,9,CON14,FOUR,,,B,0,S,0,0,1,0,1,0,102.6,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,15,6,1,6,6/29/2021,ZUPREVO,BBPNEU,32,7/16/2021,NUFL BAN,,,,,,,,,4,11.2,8/3/2021,42,0.171428571
285,502856,3.2,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B1,0,N,0,0,1,0,0,0,102.7,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,6/29/2021,ZUPREVO,BBDIAR,19,7/2/2021,SULFA,BBPNEU,43,7/26/2021,NUFL BAN,,,,,4.2,10.2,8/3/2021,42,0.142857143
333,502911,3.2,D,6/17/2021,Trt,6/22/2021,5,6/23/2021,6,TRT7,SEV,,,B2,0,S,0,0,0,1,0,0,102.5,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,6,1,6,6/29/2021,ZUPREVO,BBDIAR,22,7/9/2021,SULFA,BBPNEU,33,7/20/2021,NUFL BAN,,,,,2.2,6.8,8/3/2021,42,0.10952381
160,502728,3.2,D,5/31/2021,Con,6/8/2021,8,6/9/2021,9,CON14,FOUR,,,A2,0,A,0,0,0,0,0,0,102.8,0,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,6,1,6,6/15/2021,SULFA,BBPNEU,35,7/5/2021,ZUPREVO,,,,,,,,,3.6,9.8,7/21/2021,43,0.144186047
545,503140,3.3,D,7/1/2021,Con,7/6/2021,5,7/7/2021,6,CON7,SEV,,,B7,0,A,0,0,2,1,1,1,104.6,5,1,THS,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,12,6,1,6,7/13/2021,ZUPREVO,BBDIAR,12,7/13/2021,SULFA,,,,,,,,,3.2,8.4,8/17/2021,42,0.123809524
247,502817,3.3,D,6/10/2021,Trt,6/15/2021,5,6/15/2021,5,TRT7,SEV,,,A1,0,T,0,0,0,0,0,0,102.8,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,11,6,1,6,6/21/2021,ZUPREVO,BBDIAR,12,6/22/2021,SULFA,BBPNEU,37,7/17/2021,NUFL BAN,,,,,4.6,9.8,7/28/2021,43,0.120930233
146,502714,3.4,D,5/30/2021,Con,6/8/2021,9,6/9/2021,10,CON14,FOUR,,,A3,0,A,0,0,1,0,0,0,103,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,6/15/2021,ZUPREVO,BBDIAR,21,6/20/2021,SULFA,,,,,,,,,4.2,13,7/21/2021,43,0.204651163
40,502575,3.4,D,5/26/2021,Trt,6/1/2021,6,6/2/2021,7,TRT7,SEV,,,A6,0,N,0,0,0,0,0,1,103.8,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,13,6,1,6,6/8/2021,ZUPREVO,BBDIAR,18,6/13/2021,SULFA,BBPNEU,25,6/20/2021,NUFL BAN,,,,,4,11,7/14/2021,43,0.162790698
278,502849,3.4,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B,0,S,0,0,0,0,0,0,102.6,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,6/29/2021,ZUPREVO,BBDIAR,29,7/12/2021,SULFA T,,,,,,,,,4.4,11.2,8/3/2021,42,0.161904762
17,502473,3.5,D,5/22/2021,Trt,6/1/2021,10,6/2/2021,11,TRT14,FOUR,,,A5,0,S,0,0,1,0,0,1,103.8,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,6,1,6,6/8/2021,ZUPREVO,BBDIAR,26,6/17/2021,SULFA,,,,,,,,,4.4,10.8,7/14/2021,43,0.148837209
298,502869,3.5,D,6/14/2021,Trt,6/22/2021,8,6/23/2021,9,TRT14,FOUR,,,B1,0,N,0,0,1,0,0,0,103,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,15,6,1,6,6/29/2021,SULFA,,,,,,,,,,,,,5.8,15.2,8/3/2021,42,0.223809524
328,502901,3.6,D,6/16/2021,Trt,6/22/2021,6,6/23/2021,7,TRT7,SEV,,,B2,0,S,0,0,2,0,0,0,102.9,2,1,RESP,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,13,6,1,6,6/29/2021,ZUPREVO,BBDIAR,17,7/3/2021,SULFA,,,,,,,,,3.2,10.6,8/3/2021,42,0.176190476
382,502962,3.6,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B3,0,L,0,0,1,0,1,1,103.6,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,17,6,1,6,7/6/2021,ZUPREVO,BBDIAR,17,7/6/2021,SULFA,,,,,,,,,6,11,8/10/2021,42,0.119047619
34,502556,3.6,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A5,0,S,0,0,1,0,0,1,103.6,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,6,1,6,6/8/2021,ZUPREVO,,,,,,,,,,,,,4.4,12.2,7/14/2021,43,0.181395349
542,503135,3.6,D,7/1/2021,Trt,7/6/2021,5,7/7/2021,6,TRT7,SEV,,,B7,0,A,0,0,1,0,0,1,104.2,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU/BBDIAR,1,1,12,6,1,6,7/13/2021,ZUPREVO/SULFA,,,,,,,,,,,,,3.8,8.6,8/17/2021,42,0.114285714
320,502903,3.6,D,6/16/2021,Trt,6/22/2021,6,6/23/2021,7,TRT7,SEV,,,B1,0,A,0,0,1,0,0,0,102.9,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,13,6,1,6,6/29/2021,ZUPREVO,BBDIAR,24,7/10/2021,SULFA T,BBPNEU,28,7/14/2021,NUFL BAN,,,,,4.4,12.2,8/3/2021,42,0.185714286
201,502770,3.6,D,6/4/2021,Con,6/8/2021,4,6/9/2021,5,CON7,SEV,,,A2,0,S,0,0,0,0,0,1,104,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,11,6,1,6,6/15/2021,SULFA,BBPNEU,25,6/29/2021,ZUPREVO,,,,,,,,,4.2,10.6,7/21/2021,43,0.148837209
455,503040,3.6,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B5,0,S,0,0,0,1,0,0,102.7,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,14,6,1,6,7/6/2021,SULFA,BBPNEU,25,7/17/2021,ZUPREVO,,,,,,,,,4.8,15.2,8/10/2021,42,0.247619048
88,502632,3.6,D,5/28/2021,Con,6/1/2021,4,6/2/2021,5,CON7,SEV,,,A5,0,S,0,0,0,0,0,0,103,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,11,6,1,6,6/8/2021,ZUPREVO,BBPNEU,32,6/29/2021,NUFL BAN,BBDIAR,44,7/11/2021,SULFA T,,,,,4.4,8.8,7/14/2021,43,0.102325581
419,503002,3.6,D,6/20/2021,Con,6/29/2021,9,6/30/2021,10,CON14,FOUR,,,B4,0,L,0,0,0,0,0,0,103.3,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,7/6/2021,ZUPREVO,BBDIAR,20,7/10/2021,SULFA,,,,,,,,,3.2,8,8/10/2021,42,0.114285714
141,502708,3.7,D,5/30/2021,Con,6/8/2021,9,6/9/2021,10,CON14,FOUR,,,A3,0,S,0,0,0,0,2,0,102.8,2,1,FEC,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,16,6,1,6,6/15/2021,ZUPREVO,BBPNEU,37,7/6/2021,NUFL BAN,BBDIAR,43,7/12/2021,SULFA T,,,,,3,10.2,7/21/2021,43,0.16744186
253,502823,3.7,D,6/10/2021,Trt,6/22/2021,12,6/23/2021,13,TRT14,FOUR,,,B,0,S,0,0,1,1,0,0,102.8,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,19,6,1,6,6/29/2021,SULFA,,,,,,,,,,,,,6,12.2,8/3/2021,42,0.147619048
460,503047,3.7,D,6/22/2021,Trt,6/29/2021,7,6/30/2021,8,TRT14,FOUR,,,B5,0,S,0,0,0,0,1,0,102.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,14,6,1,6,7/6/2021,ZUPREVO,BBDIAR,14,7/6/2021,SULFA,BBPNEU,24,7/16/2021,NUFL BAN,,,,,4.8,7.8,8/10/2021,42,0.071428571
509,503097,3.8,D,6/27/2021,Trt,7/6/2021,9,7/7/2021,10,TRT14,FOUR,,,B6,0,A,0,0,1,0,1,2,105.2,4,1,THS,0,0,,50,,,0,,0,0,,,,1,BBPNEU/BBDIAR,1,1,16,6,1,6,7/13/2021,ZUPREVO/SULFA,BBPNEU,30,7/27/2021,NUFL BAN,,,,,,,,,4.2,9.6,8/17/2021,42,0.128571429
316,502890,3.9,D,6/15/2021,Con,6/22/2021,7,6/23/2021,8,CON14,FOUR,,,B1,0,S,1,1,1,0,0,0,103.3,3,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,14,6,1,6,6/29/2021,SULFA,,,,,,,,,,,,,4.8,12,8/3/2021,42,0.171428571
4,104883,5.2,B,5/30/2021,Trt,6/8/2021,9,6/9/2021,10,TRT14,FOUR,,,A3,0,A,0,0,1,0,0,0,102.9,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,16,6,1,6,6/15/2021,SULFA,BBPNEU,21,6/20/2021,ZUPREVO,BBPNEU,42,7/11/2021,NUFL BAN,,,,,5.2,13.8,7/21/2021,43,0.2
54,502595,2.9,D,5/27/2021,Trt,6/8/2021,12,6/9/2021,13,TRT14,FOUR,27,0,A4,0,A,0,0,1,0,0,1,103.9,2,0,,1,1,33,20,6/29/2021,PNEUM           ,1,BBPNEU,0,1,13,6/9/2021,ZUPREVO,1,BBDIAR,1,0,20,7,1,7,6/16/2021,SULFA,,,,,,,,,,,,,4.6,,7/21/2021,43,
14,104937,4.4,B,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,20,0,A5,0,S,0,2,1,0,1,0,103.3,4,1,THS,1,0,48,42,7/14/2021,PNEUM/DIARR     ,1,BBPNEU,0,1,5,6/1/2021,ZUPREVO,1,BBPNEU,0,1,13,7,1,7,6/9/2021,NUFL BAN,BBDIAR,22,6/18/2021,SULFA,,,,,,,,,5.2,,7/14/2021,43,
86,502630,2.5,D,5/28/2021,Con,6/1/2021,4,6/2/2021,5,CON7,SEV,,,A5,0,A,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,1,BBPNEU,0,1,4,6/1/2021,ZUPREVO,1,BBDIAR,1,0,12,7,1,7,6/9/2021,SULFA,BBPNEU,32,6/29/2021,NUFL BAN,,,,,,,,,3,9.6,7/14/2021,43,0.153488372
402,503012,2.6,D,6/21/2021,Con,6/29/2021,8,6/30/2021,9,CON14,FOUR,,,B3,0,A,0,0,0,1,0,1,104.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/27/2021,ZUPREVO,1,BBDIAR,1,0,16,7,1,7,7/7/2021,SULFA,BBPNEU,32,7/23/2021,NUFL BAN,,,,,,,,,4.4,7.4,8/10/2021,42,0.071428571
479,503081,2.7,D,6/24/2021,Trt,6/29/2021,5,6/30/2021,6,TRT7,SEV,,,B5,0,S,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/29/2021,ZUPREVO,1,BBDIAR,1,0,13,7,1,7,7/7/2021,SULFA,BBPNEU,26,7/20/2021,NUFL BAN,,,,,,,,,3.8,9.8,8/10/2021,42,0.142857143
527,503119,2.8,D,6/29/2021,Trt,7/6/2021,7,7/7/2021,8,TRT14,FOUR,,,B7,0,S,0,0,2,0,1,1,104.7,4,1,THS,0,0,,50,,,1,BBPNEU,0,1,7,7/6/2021,ZUPREVO,1,BBDIAR,1,0,15,7,1,7,7/14/2021,SULFA,,,,,,,,,,,,,3.6,8.6,8/17/2021,42,0.119047619
404,502952,2.9,D,6/18/2021,Con,6/29/2021,11,6/30/2021,12,CON14,FOUR,,,B4,0,S,0,0,1,0,1,0,102.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/29/2021,ZUPREVO,1,BBDIAR,1,0,19,7,1,7,7/7/2021,SULFA,BBPNEU,34,7/22/2021,NUFL BAN,,,,,,,,,4.2,10.4,8/10/2021,42,0.147619048
537,503129,2.9,D,6/30/2021,Trt,7/6/2021,6,7/7/2021,7,TRT7,SEV,,,B7,0,S,0,0,1,1,0,0,103,2,0,,0,0,,50,,,1,BBPNEU,0,1,7,7/7/2021,ZUPREVO,1,BBDIAR,1,0,14,7,1,7,7/14/2021,SULFA,,,,,,,,,,,,,3.2,10.8,8/17/2021,42,0.180952381
237,502806,2.9,D,6/9/2021,Con,6/22/2021,13,6/23/2021,14,CON14,FOUR,,,B,0,S,0,0,0,0,0,0,103.3,0,0,,0,0,,50,,,1,BBPNEU,0,1,12,6/21/2021,ZUPREVO,1,BBDIAR,1,0,21,7,1,7,6/30/2021,SULFA,,,,,,,,,,,,,4.6,11.6,8/3/2021,42,0.166666667
399,502994,3,D,6/20/2021,Con,6/29/2021,9,6/30/2021,10,CON14,FOUR,,,B3,0,A,0,0,0,0,0,1,103.7,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/30/2021,ZUPREVO,1,BBDIAR,1,0,17,7,1,7,7/7/2021,SULFA,BBPNEU,24,7/14/2021,NUFL BAN,,,,,,,,,5.6,11.6,8/10/2021,42,0.142857143
554,503151,3.3,D,7/2/2021,Trt,7/6/2021,4,7/7/2021,5,TRT7,SEV,,,B7,0,A,0,0,0,1,0,1,104.4,2,0,,0,0,,50,,,1,BBPNEU,0,1,5,7/7/2021,ZUPREVO,1,BBDIAR,1,0,12,7,1,7,7/14/2021,SULFA,BBPNEU,20,7/22/2021,NUFL BAN,,,,,,,,,2.8,8.6,8/17/2021,42,0.138095238
350,502930,3.3,D,6/18/2021,Con,6/22/2021,4,6/23/2021,5,CON7,SEV,,,B2,0,N,0,0,0,0,0,0,103.1,0,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/23/2021,ZUPREVO,1,BBDIAR,1,0,12,7,1,7,6/30/2021,SULFA,BBPNEU,20,7/8/2021,NUFL BAN,,,,,,,,,3,8.8,8/3/2021,42,0.138095238
11,104934,3.4,B,5/27/2021,Con,6/8/2021,12,6/9/2021,13,CON14,FOUR,,,A4,0,S,0,0,0,0,1,1,103.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/5/2021,ZUPREVO,1,BBDIAR,1,0,20,7,1,7,6/16/2021,SULFA,BBPNEU,45,7/11/2021,NUFL BAN,,,,,,,,,5.8,12.4,7/21/2021,43,0.153488372
408,502968,3.6,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B4,0,L,0,0,0,0,1,0,103.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBDIAR,1,0,18,7,1,7,7/7/2021,SULFA,BBPNEU,35,7/24/2021,NUFL BAN,,,,,,,,,3.8,12,8/10/2021,42,0.195238095
480,503083,3.9,D,6/24/2021,Trt,6/29/2021,5,6/30/2021,6,TRT7,SEV,,,B5,0,N,0,0,0,0,0,0,102.6,0,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/29/2021,ZUPREVO,1,BBDIAR,1,0,13,7,1,7,7/7/2021,SULFA,,,,,,,,,,,,,6,12.2,8/10/2021,42,0.147619048
